uptime;angle;pulse_us;done
22302278;50;1055;0
22311790;65;1222;0
22321857;82;1411;0
22331791;67;1244;0
22342593;58;1144;0
22351699;66;1233;0
22371702;90;1500;0
22381716;68;1255;0
22391729;82;1411;0
22401678;69;1266;0
22412143;52;1077;0
22421703;68;1255;0
22431764;56;1122;0
22441658;67;1244;0
22451730;51;1066;0
22461697;66;1233;0
22471741;135;2000;0
22481793;71;1288;0
22492682;50;1055;0
22501695;66;1233;0
22521852;118;1811;0
22531680;71;1288;0
22541735;53;1088;0
22603588;69;1266;0
22612291;50;1055;0
22621853;65;1222;0
22632757;100;1611;0
22641675;69;1266;0
22662072;81;1400;0
22671804;69;1266;0
22681832;49;1044;0
22691784;66;1233;0
22701822;109;1711;0
22712466;71;1288;0
22721855;49;1044;0
22731781;63;1200;0
22742488;132;1966;0
22751693;71;1288;0
22771739;50;1055;0
22781671;65;1222;0
22791746;69;1266;0
22801689;66;1233;0
22812036;58;1144;0
22822071;65;1222;0
22831751;85;1444;0
22841802;67;1244;0
22852676;104;1655;0
22861902;70;1277;0
22882145;60;1166;0
22891695;69;1266;0
22901731;50;1055;0
22911902;66;1233;0
22922133;89;1488;0
22931676;69;1266;0
22942592;50;1055;0
22951663;66;1233;0
22972168;104;1655;0
22981704;69;1266;0
22991744;50;1055;0
23001699;65;1222;0
23012055;76;1344;0
23022106;66;1233;0
23031775;102;1633;0
23041788;69;1266;0
23052716;50;1055;0
23061892;66;1233;0
23082232;125;1888;0
23091823;72;1300;0
23101817;50;1055;0
23111979;68;1255;0
23122258;50;1055;0
23131805;65;1222;0
23142942;101;1622;0
23151679;69;1266;0
23171745;50;1055;0
23181666;67;1244;0
23191697;115;1777;0
23201690;71;1288;0
23212456;49;1044;0
23221693;65;1222;0
23232133;101;1622;0
23242097;70;1277;0
23252117;50;1055;0
23261876;66;1233;0
23272685;73;1311;0
23282088;67;1244;0
23302139;51;1066;0
23311874;65;1222;0
23321724;69;1266;0
23332237;66;1233;0
23341817;119;1822;0
23351789;71;1288;0
23362782;75;1333;0
23371705;71;1288;0
23391701;49;1044;0
23401688;63;1200;0
23411835;97;1577;0
23422084;67;1244;0
23431716;58;1144;0
23442200;66;1233;0
23451851;60;1166;0
23461761;67;1244;0
23472669;76;1344;0
23481702;67;1244;0
23501722;50;1055;0
23512083;65;1222;0
23521762;67;1244;0
23531799;65;1222;0
23543352;127;1911;0
23551673;71;1288;0
23571943;50;1055;0
23581681;66;1233;0
23591702;101;1622;0
23602089;70;1277;0
23659624;72;1300;0
23664383;70;1277;0
23682589;65;1222;0
23692069;70;1277;0
23712062;50;1055;0
23721766;66;1233;0
23731899;50;1055;0
23741782;64;1211;0
23751852;115;1777;0
23762802;68;1255;0
23772293;50;1055;0
23781780;64;1211;0
23792715;108;1700;0
23802063;70;1277;0
23821788;62;1188;0
23831671;68;1255;0
23841741;93;1533;0
23851683;70;1277;0
23862444;80;1388;0
23872138;71;1288;0
23881766;50;1055;0
23892171;67;1244;0
23901822;61;1177;0
23911995;66;1233;0
23922538;101;1622;0
23932052;69;1266;0
23951684;62;1188;0
23961882;69;1266;0
23972206;73;1311;0
23981669;69;1266;0
23993070;57;1133;0
24001698;68;1255;0
24022097;50;1055;0
24031682;65;1222;0
24041737;122;1855;0
24051711;70;1277;0
24062057;55;1111;0
24071696;69;1266;0
24082182;70;1277;0
24091699;69;1266;0
24101721;66;1233;0
24112257;69;1266;0
24121780;50;1055;0
24132205;66;1233;0
24142260;119;1822;0
24151814;71;1288;0
24162728;49;1044;0
24171673;66;1233;0
24192137;87;1466;0
24201686;69;1266;0
24211760;68;1255;0
24221676;69;1266;0
24231741;50;1055;0
24241695;67;1244;0
24251745;79;1377;0
24261781;68;1255;0
24272109;50;1055;0
24281691;64;1211;0
24293172;99;1600;0
24302093;67;1244;0
24321741;57;1133;0
24332069;67;1244;0
24341730;53;1088;0
24351776;65;1222;0
24362535;75;1333;0
24372080;66;1233;0
24391830;107;1688;0
24402228;70;1277;0
24411843;64;1211;0
24421975;69;1266;0
24432655;71;1288;0
24441661;70;1277;0
24461910;50;1055;0
24471886;64;1211;0
24481735;115;1777;0
24491777;69;1266;0
24503355;50;1055;0
24511681;65;1222;0
24531741;66;1233;0
24541705;65;1222;0
24551726;77;1355;0
24561668;66;1233;0
24571936;64;1211;0
24581687;66;1233;0
24592083;105;1666;0
24602051;69;1266;0
24612204;50;1055;0
24621909;68;1255;0
24632697;69;1266;0
24641668;68;1255;0
24715187;59;1155;0
24722280;133;1977;0
24732254;72;1300;0
24742653;50;1055;0
24751671;70;1277;0
24771944;50;1055;0
24781677;66;1233;0
24791713;103;1644;0
24801691;69;1266;0
24811740;49;1044;0
24822751;66;1233;0
24831741;71;1288;0
24841777;66;1233;0
24853114;53;1088;0
24862098;66;1233;0
24881727;99;1600;0
24891698;69;1266;0
24901752;50;1055;0
24912057;67;1244;0
24922827;96;1566;0
24931702;70;1277;0
24942569;93;1533;0
24951664;71;1288;0
24972037;49;1044;0
24981808;66;1233;0
24991853;95;1555;0
25001798;69;1266;0
25011843;71;1288;0
25022455;69;1266;0
25031847;76;1344;0
25041780;70;1277;0
25052701;84;1433;0
25061695;71;1288;0
25082137;51;1066;0
25091694;65;1222;0
25102146;120;1833;0
25111667;71;1288;0
25121911;50;1055;0
25132255;65;1222;0
25141896;133;1977;0
25151780;71;1288;0
25162496;52;1077;0
25171877;69;1266;0
25192126;56;1122;0
25202077;68;1255;0
25211733;49;1044;0
25222007;63;1200;0
25232269;112;1744;0
25242199;69;1266;0
25251885;50;1055;0
25261779;66;1233;0
25272872;98;1588;0
25281680;69;1266;0
25302132;49;1044;0
25311703;66;1233;0
25321710;81;1400;0
25331825;68;1255;0
25342237;92;1522;0
25352213;71;1288;0
25362195;58;1144;0
25371797;70;1277;0
25382607;82;1411;0
25391676;71;1288;0
25411716;51;1066;0
25421696;67;1244;0
25431763;57;1133;0
25442196;67;1244;0
25451866;82;1411;0
25461789;68;1255;0
25473081;69;1266;0
25481688;67;1244;0
25502094;90;1500;0
25512066;69;1266;0
25521717;50;1055;0
25532395;66;1233;0
25542687;110;1722;0
25551815;70;1277;0
25562582;50;1055;0
25571668;66;1233;0
25591730;61;1177;0
25601672;66;1233;0
25612084;122;1855;0
25622083;71;1288;0
25631937;50;1055;0
25642200;65;1222;0
25672675;72;1300;0
25681863;65;1222;0
25701740;115;1777;0
25711704;70;1277;0
25770268;58;1144;0
25772254;66;1233;0
25792745;123;1866;0
25801792;71;1288;0
25822127;50;1055;0
25831786;66;1233;0
25841834;87;1466;0
25851785;68;1255;0
25861873;50;1055;0
25872424;66;1233;0
25881844;63;1200;0
25892224;65;1222;0
25901906;110;1722;0
25911804;69;1266;0
25922706;50;1055;0
25931712;65;1222;0
25952133;91;1511;0
25961669;68;1255;0
25971857;75;1333;0
25982215;68;1255;0
25991736;75;1333;0
26001783;69;1266;0
26012684;87;1466;0
26021685;72;1300;0
26041720;51;1066;0
26051661;69;1266;0
26061748;59;1155;0
26071735;68;1255;0
26081768;97;1577;0
26092205;71;1288;0
26101844;50;1055;0
26111794;64;1211;0
26122528;131;1955;0
26131684;71;1288;0
26172040;55;1111;0
26181815;69;1266;0
26192253;50;1055;0
26201785;67;1244;0
26211848;84;1433;0
26221776;69;1266;0
26231867;81;1400;0
26241804;70;1277;0
26251833;50;1055;0
26261756;67;1244;0
26271826;71;1288;0
26282006;67;1244;0
26292629;83;1422;0
26301777;69;1266;0
26312735;51;1066;0
26321700;67;1244;0
26341711;52;1077;0
26351692;65;1222;0
26361748;93;1533;0
26372175;68;1255;0
26382290;82;1411;0
26391676;69;1266;0
26403058;80;1388;0
26412057;70;1277;0
26432397;51;1066;0
26442225;66;1233;0
26451838;73;1311;0
26461772;66;1233;0
26473061;73;1311;0
26481870;67;1244;0
26502089;70;1277;0
26512525;67;1244;0
26521743;87;1466;0
26531963;69;1266;0
26542495;50;1055;0
26551704;65;1222;0
26572032;96;1566;0
26582391;67;1244;0
26591815;69;1266;0
26601780;68;1255;0
26613083;51;1066;0
26621657;67;1244;0
26641762;101;1622;0
26652066;69;1266;0
26669078;55;1111;0
26692443;84;1433;0
26693930;72;1300;0
26713190;51;1066;0
26722206;66;1233;0
26742079;64;1211;0
26751807;66;1233;0
26761854;96;1566;0
26867109;70;1277;0
26873432;50;1055;0
26882105;67;1244;0
26892820;61;1177;0
26901798;65;1222;0
26922449;54;1100;0
26931799;65;1222;0
26942234;108;1700;0
26951807;68;1255;0
26962261;94;1544;0
26972887;71;1288;0
26982247;63;1200;0
26991789;71;1288;0
27002603;50;1055;0
27011687;68;1255;0
27032144;64;1211;0
27042086;67;1244;0
27051768;80;1388;0
27061795;68;1255;0
27073489;92;1522;0
27081711;71;1288;0
27101788;50;1055;0
27111663;66;1233;0
27131721;65;1222;0
27141747;49;1044;0
27152081;64;1211;0
27162131;85;1444;0
27172111;67;1244;0
27182238;74;1322;0
27191670;67;1244;0
27202571;68;1255;0
27231735;57;1133;0
27241702;66;1233;0
27251761;74;1322;0
27262084;68;1255;0
27271754;97;1577;0
27282252;70;1277;0
27291887;51;1066;0
27301790;65;1222;0
27312664;113;1755;0
27322085;70;1277;0
27341727;57;1133;0
27351694;68;1255;0
27362086;87;1466;0
27371723;70;1277;0
27381789;51;1066;0
27392199;66;1233;0
27402297;125;1888;0
27412183;71;1288;0
27421848;51;1066;0
27431789;68;1255;0
27442558;51;1066;0
27451698;65;1222;0
27472160;82;1411;0
27482092;65;1222;0
27491734;95;1555;0
27502239;69;1266;0
27511844;95;1555;0
27522159;71;1288;0
27532305;58;1144;0
27541793;70;1277;0
27553019;51;1066;0
27562069;64;1211;0
27581745;62;1188;0
27591695;65;1222;0
27601727;128;1922;0
27612218;70;1277;0
27621757;57;1133;0
27632196;69;1266;0
27642239;51;1066;0
27651816;67;1244;0
27662518;95;1555;0
27671647;69;1266;0
27691770;51;1066;0
27701709;68;1255;0
27711715;57;1133;0
27722101;67;1244;0
27732141;62;1188;0
27742090;66;1233;0
27751738;85;1444;0
27761803;68;1255;0
27773111;50;1055;0
27782054;65;1222;0
27802135;92;1522;0
27811703;67;1244;0
27822181;64;1211;0
27832072;67;1244;0
27841755;86;1455;0
27851821;68;1255;0
27862555;54;1100;0
27963146;80;1388;0
27971937;74;1322;0
27982593;51;1066;0
27991688;68;1255;0
28011973;96;1566;0
28021686;71;1288;0
28031738;63;1200;0
28041702;70;1277;0
28051724;51;1066;0
28061879;68;1255;0
28072193;124;1877;0
28081708;72;1300;0
28092742;51;1066;0
28101674;69;1266;0
28121769;65;1222;0
28131688;70;1277;0
28141745;52;1077;0
28151670;67;1244;0
28182562;55;1111;0
28191273;65;1222;0
28202227;112;1744;0
28211987;70;1277;0
28221845;59;1155;0
28232170;69;1266;0
28241820;81;1400;0
28251826;71;1288;0
28262766;65;1222;0
28271683;70;1277;0
28292287;93;1533;0
28301830;71;1288;0
28311823;59;1155;0
28321797;70;1277;0
28331848;50;1055;0
28342225;65;1222;0
28352226;72;1300;0
28362309;66;1233;0
28371892;117;1800;0
28381785;70;1277;0
28393138;80;1388;0
28401724;72;1300;0
28421838;50;1055;0
28431691;68;1255;0
28442154;86;1455;0
28452112;71;1288;0
28461772;74;1322;0
28471787;70;1277;0
28482992;73;1311;0
28492093;70;1277;0
28511775;50;1055;0
28521699;66;1233;0
28531729;103;1644;0
28541813;70;1277;0
28551825;50;1055;0
28561877;66;1233;0
28571899;62;1188;0
28581778;66;1233;0
28593061;58;1144;0
28602466;65;1222;0
28622266;64;1211;0
28631815;65;1222;0
28641873;132;1966;0
28651799;71;1288;0
28662249;50;1055;0
28672161;68;1255;0
28681846;51;1066;0
28692163;66;1233;0
28702698;100;1611;0
28712191;68;1255;0
28722313;72;1300;0
28731779;68;1255;0
28742501;88;1477;0
28751685;70;1277;0
28771739;50;1055;0
28781674;68;1255;0
28791712;50;1055;0
28801705;66;1233;0
28831685;95;1555;0
28841708;69;1266;0
28851746;50;1055;0
28861692;66;1233;0
28871713;71;1288;0
28882182;67;1244;0
28891878;75;1333;0
28901785;67;1244;0
28913097;107;1688;0
28921719;71;1288;0
28942108;50;1055;0
28952059;69;1266;0
29058078;73;1311;0
29064052;49;1044;0
29072234;67;1244;0
29082609;51;1066;0
29091670;66;1233;0
29111985;100;1611;0
29121735;69;1266;0
29132148;51;1066;0
29142067;68;1255;0
29152163;97;1577;0
29162340;69;1266;0
29171762;64;1211;0
29181792;69;1266;0
29193118;51;1066;0
29202111;65;1222;0
29222139;108;1700;0
29231713;70;1277;0
29241724;50;1055;0
29251662;64;1211;0
29262524;117;1800;0
29271711;69;1266;0
29282139;55;1111;0
29292089;68;1255;0
29301771;88;1477;0
29312007;69;1266;0
29322595;51;1066;0
29331678;65;1222;0
29351845;56;1122;0
29362460;63;1200;0
29371862;129;1933;0
29381770;70;1277;0
29393057;51;1066;0
29402118;68;1255;0
29422110;73;1311;0
29431680;67;1244;0
29442140;83;1422;0
29452082;70;1277;0
29462911;51;1066;0
29471723;64;1211;0
29482510;76;1344;0
29491651;64;1211;0
29511457;66;1233;0
29521700;65;1222;0
29532122;110;1722;0
29542051;69;1266;0
29551737;51;1066;0
29562357;65;1222;0
29572648;111;1733;0
29581813;69;1266;0
29593158;56;1122;0
29601662;67;1244;0
29621728;50;1055;0
29631702;64;1211;0
29642098;72;1300;0
29652044;65;1222;0
29662040;104;1655;0
29672102;69;1266;0
29682550;50;1055;0
29692114;67;1244;0
29701769;89;1488;0
29711991;69;1266;0
29722522;61;1177;0
29731673;68;1255;0
29752163;51;1066;0
29762287;67;1244;0
29772129;62;1188;0
29782066;66;1233;0
29791652;68;1255;0
29801805;67;1244;0
29812899;94;1544;0
29821735;69;1266;0
29841711;56;1122;0
29851712;68;1255;0
29862247;50;1055;0
29871695;65;1222;0
29881712;119;1822;0
29892244;70;1277;0
29901897;74;1322;0
29911809;70;1277;0
29922551;50;1055;0
29932087;66;1233;0
29951703;116;1788;0
29961683;71;1288;0
29971718;51;1066;0
29981797;68;1255;0
29992323;88;1477;0
30001814;70;1277;0
30011817;54;1100;0
30022391;69;1266;0
30032204;51;1066;0
30042177;68;1255;0
30052225;100;1611;0
30158004;70;1277;0
30164328;60;1166;0
30172133;69;1266;0
30183019;76;1344;0
30191816;70;1277;0
30212097;59;1155;0
30222222;68;1255;0
30232276;51;1066;0
30241808;68;1255;0
30253112;102;1633;0
30262722;70;1277;0
30281847;50;1055;0
30291833;67;1244;0
30301873;106;1677;0
30312008;70;1277;0
30322248;51;1066;0
30331807;69;1266;0
30342920;51;1066;0
30352057;66;1233;0
30371890;98;1588;0
30381709;70;1277;0
30391745;73;1311;0
30401695;70;1277;0
30411928;51;1066;0
30421713;67;1244;0
30432108;62;1188;0
30442076;67;1244;0
30451779;51;1066;0
30462445;65;1222;0
30471849;91;1511;0
30481795;66;1233;0
30492683;73;1311;0
30501671;68;1255;0
30522170;113;1755;0
30532102;71;1288;0
30542139;58;1144;0
30551672;71;1288;0
30563660;51;1066;0
30571739;63;1200;0
30592102;130;1944;0
30601703;69;1266;0
30612194;51;1066;0
30621698;65;1222;0
30632131;70;1277;0
30642075;66;1233;0
30651749;89;1488;0
30661785;68;1255;0
30673174;51;1066;0
30681704;66;1233;0
30702117;63;1200;0
30711673;65;1222;0
30721774;87;1466;0
30731802;67;1244;0
30742262;109;1711;0
30752177;71;1288;0
30761899;51;1066;0
30772184;68;1255;0
30782651;92;1522;0
30792174;72;1300;0
30801866;51;1066;0
30811784;69;1266;0
30822590;51;1066;0
30831672;67;1244;0
30852116;80;1388;0
30862070;67;1244;0
30871763;97;1577;0
30882585;70;1277;0
30892261;51;1066;0
30901810;64;1211;0
30912752;111;1733;0
30921701;69;1266;0
30942103;51;1066;0
30952067;66;1233;0
30962146;101;1622;0
30972083;68;1255;0
30981775;51;1066;0
30992227;67;1244;0
31002237;61;1177;0
31012172;66;1233;0
31022279;76;1344;0
31031821;67;1244;0
31042519;57;1133;0
31051677;66;1233;0
31071943;91;1511;0
31082098;68;1255;0
31091711;97;1577;0
31102219;71;1288;0
31112273;51;1066;0
31122389;68;1255;0
31131844;51;1066;0
31141786;65;1222;0
31152692;64;1211;0
31257986;65;1222;0
31262602;129;1933;0
31271894;69;1266;0
31283003;100;1611;0
31292069;72;1300;0
31311959;62;1188;0
31321717;71;1288;0
31332138;75;1333;0
31342099;70;1277;0
31351749;51;1066;0
31362489;68;1255;0
31371966;51;1066;0
31381828;66;1233;0
31393067;123;1866;0
31402088;71;1288;0
31421739;50;1055;0
31431683;69;1266;0
31441746;79;1377;0
31452064;71;1288;0
31462967;67;1244;0
31472104;69;1266;0
31481722;76;1344;0
31492201;69;1266;0
31502235;55;1111;0
31512353;68;1255;0
31522271;61;1177;0
31531825;67;1244;0
31542566;100;1611;0
31551671;71;1288;0
31572558;59;1155;0
31581693;69;1266;0
31591741;51;1066;0
31601793;67;1244;0
31612055;66;1233;0
31621774;67;1244;0
31632235;100;1611;0
31642181;70;1277;0
31651855;51;1066;0
31662090;65;1222;0
31672320;74;1322;0
31681810;67;1244;0
31693137;61;1177;0
31702072;66;1233;0
31721723;58;1144;0
31731248;65;1222;0
31741707;125;1888;0
31751694;71;1288;0
31762339;55;1111;0
31772104;70;1277;0
31782180;55;1111;0
31791693;67;1244;0
31802898;93;1533;0
31812262;69;1266;0
31831730;75;1333;0
31842094;69;1266;0
31852124;55;1111;0
31861975;68;1255;0
31872709;81;1400;0
31882127;69;1266;0
31901735;78;1366;0
31911902;70;1277;0
31922135;51;1066;0
31932058;66;1233;0
31942140;116;1788;0
31952086;71;1288;0
31961931;55;1111;0
31971392;64;1211;0
31982999;87;1466;0
31991710;66;1233;0
32011975;86;1455;0
32021698;67;1244;0
32032132;73;1311;0
32042097;70;1277;0
32052097;55;1111;0
32061981;67;1244;0
32073188;92;1522;0
32082097;70;1277;0
32101770;51;1066;0
32111867;65;1222;0
32122095;81;1400;0
32132045;66;1233;0
32141742;56;1122;0
32151793;65;1222;0
32162762;67;1244;0
32171681;66;1233;0
32192607;124;1877;0
32201742;71;1288;0
32212077;70;1277;0
32222091;71;1288;0
32231785;55;1111;0
32242202;65;1222;0
32252185;71;1288;0
32359811;67;1244;0
32364998;129;1933;0
32371763;71;1288;0
32393170;51;1066;0
32402066;67;1244;0
32421736;87;1466;0
32431681;68;1255;0
32442124;69;1266;0
32452082;68;1255;0
32462732;55;1111;0
32472123;67;1244;0
32481777;99;1600;0
32492191;70;1277;0
32502239;55;1111;0
32511972;68;1255;0
32522960;57;1133;0
32531716;65;1222;0
32551744;85;1444;0
32562436;68;1255;0
32572146;55;1111;0
32582073;66;1233;0
32591725;110;1722;0
32601788;70;1277;0
32612944;51;1066;0
32622098;67;1244;0
32641715;61;1177;0
32651698;67;1244;0
32662134;114;1766;0
32672511;71;1288;0
32681752;61;1177;0
32691796;70;1277;0
32702605;51;1066;0
32712051;65;1222;0
32731729;60;1166;0
32741681;65;1222;0
32751751;125;1888;0
32761792;71;1288;0
32772620;74;1322;0
32782109;71;1288;0
32791727;55;1111;0
32801812;66;1233;0
32812665;88;1477;0
32822095;69;1266;0
32841827;94;1544;0
32851806;70;1277;0
32862260;50;1055;0
32872616;66;1233;0
32882269;65;1222;0
32902527;105;1666;0
32912076;70;1277;0
32931752;72;1300;0
32941698;70;1277;0
32952132;55;1111;0
32962185;66;1233;0
32971781;77;1355;0
32982215;68;1255;0
32991843;55;1111;0
33002168;64;1211;0
33011859;94;1544;0
33022009;67;1244;0
33032221;51;1066;0
33042194;65;1222;0
33051845;120;1833;0
33061787;70;1277;0
33072892;74;1322;0
33082073;71;1288;0
33102230;53;1088;0
33112068;68;1255;0
33122153;51;1066;0
33131692;65;1222;0
33142585;77;1355;0
33151648;65;1222;0
33172186;102;1633;0
33182096;70;1277;0
33192569;55;1111;0
33202077;66;1233;0
33212169;62;1188;0
33221669;66;1233;0
33232722;71;1288;0
33242095;66;1233;0
33262262;51;1066;0
33272184;65;1222;0
33281872;77;1355;0
33292222;65;1222;0
33302231;60;1166;0
33312194;65;1222;0
33322284;53;1088;0
33331795;66;1233;0
33342954;71;1288;0
33352089;65;1222;0
33464183;125;1888;0
33471775;72;1300;0
33491771;59;1155;0
33501679;71;1288;0
33511736;57;1133;0
33521711;69;1266;0
33531721;55;1111;0
33541699;68;1255;0
33552140;88;1477;0
33562162;69;1266;0
33571783;71;1288;0
33581818;69;1266;0
33593100;51;1066;0
33602089;66;1233;0
33622027;84;1433;0
33631793;69;1266;0
33641881;98;1588;0
33651793;71;1288;0
33662791;55;1111;0
33672407;70;1277;0
33681888;87;1466;0
33691763;71;1288;0
33702588;65;1222;0
33711689;71;1288;0
33732174;50;1055;0
33742068;69;1266;0
33751744;66;1233;0
33761794;68;1255;0
33773320;62;1188;0
33781700;68;1255;0
33802169;51;1066;0
33812088;65;1222;0
33821725;75;1333;0
33832210;66;1233;0
33841828;58;1144;0
33852152;66;1233;0
33862310;70;1277;0
33871804;66;1233;0
33883021;94;1544;0
33891675;68;1255;0
33911838;55;1111;0
33921787;66;1233;0
33932237;63;1200;0
33942157;66;1233;0
33952270;70;1277;0
33962168;67;1244;0
33971848;96;1566;0
33982424;69;1266;0
33992680;55;1111;0
34002175;68;1255;0
34012708;65;1222;0
34021695;67;1244;0
34041723;100;1611;0
34051680;70;1277;0
34062246;55;1111;0
34072085;66;1233;0
34082289;73;1311;0
34092063;68;1255;0
34102236;97;1577;0
34111706;71;1288;0
34122931;61;1177;0
34132277;69;1266;0
34151738;51;1066;0
34162093;67;1244;0
34172090;87;1466;0
34182303;70;1277;0
34191750;64;1211;0
34202223;69;1266;0
34212220;55;1111;0
34221787;63;1200;0
34232897;76;1344;0
34241662;66;1233;0
34261905;125;1888;0
34272103;71;1288;0
34282106;67;1244;0
34292089;71;1288;0
34301758;51;1066;0
34312235;67;1244;0
34322206;51;1066;0
34332174;65;1222;0
34341872;99;1600;0
34351797;69;1266;0
34362940;96;1566;0
34371709;70;1277;0
34392050;65;1222;0
34401770;69;1266;0
34412287;49;1044;0
34421815;65;1222;0
34431849;115;1777;0
34442396;72;1300;0
34451858;51;1066;0
34559640;66;1233;0
34564453;69;1266;0
34572177;65;1222;0
34591842;83;1422;0
34601793;67;1244;0
34611860;70;1277;0
34621786;67;1244;0
34632216;55;1111;0
34642168;64;1211;0
34651910;116;1788;0
34662611;70;1277;0
34672316;88;1477;0
34681816;71;1288;0
34692770;64;1211;0
34701652;71;1288;0
34721950;55;1111;0
34731721;66;1233;0
34741749;60;1166;0
34751283;65;1222;0
34762726;88;1477;0
34772321;67;1244;0
34782135;73;1311;0
34791797;69;1266;0
34802622;51;1066;0
34812101;66;1233;0
34832117;74;1322;0
34842110;66;1233;0
34851771;67;1244;0
34861793;66;1233;0
34873371;69;1266;0
34882117;67;1244;0
34901763;70;1277;0
34912069;67;1244;0
34921793;109;1711;0
34931830;71;1288;0
34942526;67;1244;0
34951682;70;1277;0
34972154;71;1288;0
34992094;65;1222;0
35002095;71;1288;0
35011720;55;1111;0
35021389;65;1222;0
35033073;67;1244;0
35041276;66;1233;0
35062141;98;1588;0
35072074;68;1255;0
35082216;55;1111;0
35092094;66;1233;0
35102124;89;1488;0
35111679;68;1255;0
35122574;65;1222;0
35132099;68;1255;0
35151727;69;1266;0
35161792;68;1255;0
35172116;51;1066;0
35182075;66;1233;0
35192159;110;1722;0
35201711;70;1277;0
35212736;51;1066;0
35221660;67;1244;0
35242100;55;1111;0
35252072;66;1233;0
35262115;85;1444;0
35272044;68;1255;0
35281981;75;1333;0
35292131;68;1255;0
35301710;51;1066;0
35311804;65;1222;0
35322940;95;1555;0
35332274;68;1255;0
35351827;51;1066;0
35362285;66;1233;0
35371928;60;1166;0
35381980;66;1233;0
35393443;109;1711;0
35402087;70;1277;0
35422131;53;1088;0
35432277;68;1255;0
35441751;51;1066;0
35451812;66;1233;0
35462869;55;1111;0
35472096;65;1222;0
35492140;93;1533;0
35502119;67;1244;0
35511740;76;1344;0
35522181;69;1266;0
35532476;90;1500;0
35542180;70;1277;0
35552241;51;1066;0
35661371;66;1233;0
35671948;129;1933;0
35681803;72;1300;0
35692742;51;1066;0
35701728;68;1255;0
35722333;77;1355;0
35732096;68;1255;0
35742123;55;1111;0
35752094;65;1222;0
35762190;107;1688;0
35772008;69;1266;0
35782955;56;1122;0
35792095;68;1255;0
35812115;55;1111;0
35821899;67;1244;0
35832178;84;1433;0
35842102;69;1266;0
35851753;86;1455;0
35862355;71;1288;0
35872487;55;1111;0
35882180;68;1255;0
35891850;51;1066;0
35902171;65;1222;0
35912243;63;1200;0
35922355;64;1211;0
35932237;125;1888;0
35941800;71;1288;0
35953068;55;1111;0
35962074;67;1244;0
35981851;57;1133;0
35991289;67;1244;0
36002111;115;1777;0
36012078;70;1277;0
36042912;55;1111;0
36051278;65;1222;0
36072434;112;1744;0
36081690;69;1266;0
36092142;55;1111;0
36102082;67;1244;0
36112154;56;1122;0
36122268;66;1233;0
36131753;93;1533;0
36142243;69;1266;0
36152261;55;1111;0
36161369;67;1244;0
36173714;64;1211;0
36181726;66;1233;0
36202098;78;1366;0
36212091;67;1244;0
36222194;58;1144;0
36231686;66;1233;0
36242576;88;1477;0
36252075;68;1255;0
36272131;55;1111;0
36282503;66;1233;0
36291774;75;1333;0
36301804;66;1233;0
36312704;61;1177;0
36321666;66;1233;0
36342141;87;1466;0
36352095;69;1266;0
36362136;55;1111;0
36371269;65;1222;0
36383432;69;1266;0
36392045;66;1233;0
36412136;85;1444;0
36422092;67;1244;0
36431729;61;1177;0
36441785;67;1244;0
36453162;92;1522;0
36461799;68;1255;0
36482050;57;1133;0
36492228;68;1255;0
36502247;106;1677;0
36512181;72;1300;0
36521862;55;1111;0
36532023;66;1233;0
36542275;62;1188;0
36551792;67;1244;0
36562912;72;1300;0
36571713;66;1233;0
36591715;99;1600;0
36602116;69;1266;0
36612160;66;1233;0
36621709;68;1255;0
36632903;55;1111;0
36642105;67;1244;0
36761530;71;1288;0
36763397;69;1266;0
36772060;58;1144;0
36781796;69;1266;0
36793139;55;1111;0
36801692;67;1244;0
36822353;104;1655;0
36832067;70;1277;0
36842150;68;1255;0
36851707;70;1277;0
36863394;55;1111;0
36872283;68;1255;0
36891721;64;1211;0
36901665;68;1255;0
36911717;79;1377;0
36921876;69;1266;0
36931757;59;1155;0
36941778;67;1244;0
36952703;90;1500;0
36961819;68;1255;0
36982159;55;1111;0
36991259;67;1244;0
37002126;96;1566;0
37012076;69;1266;0
37021947;55;1111;0
37031385;64;1211;0
37042511;66;1233;0
37051666;65;1222;0
37072835;116;1788;0
37081828;69;1266;0
37092276;65;1222;0
37101803;69;1266;0
37131841;55;1111;0
37141812;67;1244;0
37151844;65;1222;0
37161897;66;1233;0
37172907;95;1555;0
37182204;69;1266;0
37191816;55;1111;0
37201786;66;1233;0
37212688;114;1766;0
37221872;71;1288;0
37242114;59;1155;0
37251696;69;1266;0
37262124;72;1300;0
37271879;70;1277;0
37282210;55;1111;0
37291710;65;1222;0
37302147;92;1522;0
37312089;67;1244;0
37322381;82;1411;0
37332100;69;1266;0
37341767;79;1377;0
37352204;70;1277;0
37362353;55;1111;0
37372402;67;1244;0
37382676;55;1111;0
37391381;65;1222;0
37402975;74;1322;0
37412056;66;1233;0
37432141;87;1466;0
37441684;68;1255;0
37452108;96;1566;0
37462060;71;1288;0
37472011;55;1111;0
37481705;66;1233;0
37493524;55;1111;0
37501721;65;1222;0
37522319;69;1266;0
37532063;66;1233;0
37542121;86;1455;0
37552111;68;1255;0
37561848;55;1111;0
37572386;66;1233;0
37582197;113;1755;0
37591794;70;1277;0
37603292;55;1111;0
37612070;66;1233;0
37632170;118;1811;0
37642084;70;1277;0
37651746;55;1111;0
