@20260609_103407_446_accel_adxl375.csv@uptime;ax;ay;az
@20260609_103407_446_accel_adxl375.csv@937137622;0.0;0.0;0.057
@20260609_103407_446_accel_adxl375.csv@937191577;0.0;0.0;1.011
@20260609_103407_446_accel_adxl375.csv@937243066;0.0;0.0;1.067
@20260609_103407_446_accel_adxl375.csv@937301674;0.0;0.0;1.001
@20260609_103407_446_accel_adxl375.csv@937354811;0.0;0.0;1.058
@20260609_103407_446_accel_adxl375.csv@937411489;0.0;0.0;0.911
@20260609_103407_446_accel_adxl375.csv@937464940;0.0;0.0;0.983
@20260609_103407_446_accel_adxl375.csv@937521713;0.0;0.0;0.909
@20260609_103407_446_accel_adxl375.csv@937573253;0.0;0.0;1.027
@20260609_103407_446_accel_adxl375.csv@937631550;0.0;0.0;1.048
@20260609_103407_446_accel_adxl375.csv@937683609;0.0;0.0;0.992
@20260609_103407_446_accel_adxl375.csv@937741717;0.0;0.0;1.064
@20260609_103407_446_accel_adxl375.csv@937793717;0.0;0.0;0.934
@20260609_103407_446_accel_adxl375.csv@937851461;0.0;0.0;1.025
@20260609_103407_446_accel_adxl375.csv@937903595;0.0;0.0;1.041
@20260609_103407_446_accel_adxl375.csv@937961700;0.0;0.0;0.956
@20260609_103407_446_accel_adxl375.csv@938013571;0.0;0.0;0.995
@20260609_103407_446_accel_adxl375.csv@938071491;0.0;0.0;0.954
@20260609_103407_446_accel_adxl375.csv@938131507;0.0;0.0;1.102
@20260609_103407_446_accel_adxl375.csv@938181694;0.0;0.0;0.934
@20260609_103407_446_accel_adxl375.csv@938231446;0.0;0.0;1.033
@20260609_103407_446_accel_adxl375.csv@938291501;0.0;0.0;0.998
@20260609_103407_446_accel_adxl375.csv@938343567;0.0;0.0;1.021
@20260609_103407_446_accel_adxl375.csv@938401708;0.0;0.0;1.014
@20260609_103407_446_accel_adxl375.csv@938453589;0.0;0.0;1.008
@20260609_103407_446_accel_adxl375.csv@938511554;0.0;0.0;1.104
@20260609_103407_446_accel_adxl375.csv@938563838;0.0;0.0;0.973
@20260609_103407_446_accel_adxl375.csv@938621704;0.0;0.0;1.041
@20260609_103407_446_accel_adxl375.csv@938673742;0.0;0.0;0.921
@20260609_103407_446_accel_adxl375.csv@938731486;0.0;0.0;0.952
@20260609_103407_446_accel_adxl375.csv@938783690;0.0;0.0;0.974
@20260609_103407_446_accel_adxl375.csv@938841672;0.0;0.0;0.983
@20260609_103407_446_accel_adxl375.csv@938893537;0.0;0.0;0.988
@20260609_103407_446_accel_adxl375.csv@938951489;0.0;0.0;1.041
@20260609_103407_446_accel_adxl375.csv@939003614;0.0;0.0;0.964
@20260609_103407_446_accel_adxl375.csv@939061691;0.0;0.0;1.096
@20260609_103407_446_accel_adxl375.csv@939113480;0.0;0.0;1.036
@20260609_103407_446_accel_adxl375.csv@939168274;0.0;0.0;1.062
@20260609_103407_446_accel_adxl375.csv@939221688;0.0;0.0;0.961
@20260609_103407_446_accel_adxl375.csv@939281686;0.0;0.0;0.972
@20260609_103407_446_accel_adxl375.csv@939333327;0.0;0.0;1.024
@20260609_103407_446_accel_adxl375.csv@939391560;0.0;0.0;1.093
@20260609_103407_446_accel_adxl375.csv@939443133;0.0;0.0;1.094
@20260609_103407_446_accel_adxl375.csv@939501678;0.0;0.0;0.966
@20260609_103407_446_accel_adxl375.csv@939553368;0.0;0.0;1.057
@20260609_103407_446_accel_adxl375.csv@939611493;0.0;0.0;1.008
@20260609_103407_446_accel_adxl375.csv@939663257;0.0;0.0;1.01
@20260609_103407_446_accel_adxl375.csv@939721681;0.0;0.0;1.044
@20260609_103407_446_accel_adxl375.csv@939773450;0.0;0.0;0.974
@20260609_103407_446_accel_adxl375.csv@939831522;0.0;0.0;1.046
@20260609_103407_446_accel_adxl375.csv@939883096;0.0;0.0;0.957
@20260609_103407_446_accel_adxl375.csv@939941712;0.0;0.0;0.983
@20260609_103407_446_accel_adxl375.csv@939993432;0.0;0.0;0.96
@20260609_103407_446_accel_adxl375.csv@940051526;0.0;0.0;0.915
@20260609_103407_446_accel_adxl375.csv@940103058;0.0;0.0;1.035
@20260609_103407_446_accel_adxl375.csv@940161719;0.0;0.0;0.938
@20260609_103407_446_accel_adxl375.csv@940244262;0.0;0.0;1.093
@20260609_103407_446_accel_adxl375.csv@940301707;0.0;0.0;0.937
@20260609_103407_446_accel_adxl375.csv@940361719;0.0;0.0;1.067
@20260609_103407_446_accel_adxl375.csv@940421673;0.0;0.0;1.033
