@20260609_104444_286_accel_adxl375.csv@uptime;ax;ay;az
@20260609_104444_286_accel_adxl375.csv@625011102;0.0;0.0;1.138
@20260609_104444_286_accel_adxl375.csv@625061005;0.0;0.0;1.015
@20260609_104444_286_accel_adxl375.csv@625111178;0.0;0.0;1.078
@20260609_104444_286_accel_adxl375.csv@625160962;0.0;0.0;1.126
@20260609_104444_286_accel_adxl375.csv@625211152;0.0;0.0;0.949
@20260609_104444_286_accel_adxl375.csv@625260991;0.0;0.0;0.979
@20260609_104444_286_accel_adxl375.csv@625311170;0.0;0.0;0.979
@20260609_104444_286_accel_adxl375.csv@625361007;0.0;0.0;1.069
@20260609_104444_286_accel_adxl375.csv@625411171;0.0;0.0;1.006
@20260609_104444_286_accel_adxl375.csv@625460993;0.0;0.0;1.133
@20260609_104444_286_accel_adxl375.csv@625511336;0.0;0.0;1.008
@20260609_104444_286_accel_adxl375.csv@625561004;0.0;0.0;1.113
@20260609_104444_286_accel_adxl375.csv@625653548;0.0;0.0;0.966
@20260609_104444_286_accel_adxl375.csv@625701033;0.0;0.0;1.118
@20260609_104444_286_accel_adxl375.csv@625751199;0.0;0.0;0.995
@20260609_104444_286_accel_adxl375.csv@625800974;0.0;0.0;0.971
@20260609_104444_286_accel_adxl375.csv@625851181;0.0;0.0;1.006
@20260609_104444_286_accel_adxl375.csv@625900994;0.0;0.0;1.107
@20260609_104444_286_accel_adxl375.csv@625951195;0.0;0.0;1.013
@20260609_104444_286_accel_adxl375.csv@626001000;0.0;0.0;1.103
@20260609_104444_286_accel_adxl375.csv@626051220;0.0;0.0;1.057
@20260609_104444_286_accel_adxl375.csv@626101013;0.0;0.0;0.942
@20260609_104444_286_accel_adxl375.csv@626151175;0.0;0.0;1.109
@20260609_104444_286_accel_adxl375.csv@626200999;0.0;0.0;1.115
@20260609_104444_286_accel_adxl375.csv@626244276;0.0;0.0;1.058
@20260609_104444_286_accel_adxl375.csv@626291141;0.0;0.0;1.054
@20260609_104444_286_accel_adxl375.csv@626340980;0.0;0.0;1.093
@20260609_104444_286_accel_adxl375.csv@626391201;0.0;0.0;1.014
@20260609_104444_286_accel_adxl375.csv@626441090;0.0;0.0;1.143
@20260609_104444_286_accel_adxl375.csv@626491169;0.0;0.0;0.954
@20260609_104444_286_accel_adxl375.csv@626540988;0.0;0.0;1.1
@20260609_104444_286_accel_adxl375.csv@626591170;0.0;0.0;1.079
@20260609_104444_286_accel_adxl375.csv@626640993;0.0;0.0;0.951
@20260609_104444_286_accel_adxl375.csv@626703141;0.0;0.0;1.09
@20260609_104444_286_accel_adxl375.csv@626751166;0.0;0.0;1.063
@20260609_104444_286_accel_adxl375.csv@626800981;0.0;0.0;0.945
@20260609_104444_286_accel_adxl375.csv@626851307;0.0;0.0;0.99
@20260609_104444_286_accel_adxl375.csv@626901003;0.0;0.0;1.13
@20260609_104444_286_accel_adxl375.csv@626951194;0.0;0.0;0.999
@20260609_104444_286_accel_adxl375.csv@627000994;0.0;0.0;1.051
@20260609_104444_286_accel_adxl375.csv@627051213;0.0;0.0;0.959
@20260609_104444_286_accel_adxl375.csv@627100997;0.0;0.0;0.946
@20260609_104444_286_accel_adxl375.csv@627151308;0.0;0.0;0.996
@20260609_104444_286_accel_adxl375.csv@627201132;0.0;0.0;1.138
@20260609_104444_286_accel_adxl375.csv@627251176;0.0;0.0;1.06
@20260609_104444_286_accel_adxl375.csv@627300983;0.0;0.0;0.942
@20260609_104444_286_accel_adxl375.csv@627344306;0.0;0.0;0.965
@20260609_104444_286_accel_adxl375.csv@627391120;0.0;0.0;1.025
@20260609_104444_286_accel_adxl375.csv@627440962;0.0;0.0;1.065
@20260609_104444_286_accel_adxl375.csv@627491189;0.0;0.0;1.078
@20260609_104444_286_accel_adxl375.csv@627541047;0.0;0.0;0.975
@20260609_104444_286_accel_adxl375.csv@627591156;0.0;0.0;1.079
@20260609_104444_286_accel_adxl375.csv@627640992;0.0;0.0;0.964
@20260609_104444_286_accel_adxl375.csv@627691160;0.0;0.0;1.12
