@20000101_000003_812_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000003_812_accel_adxl375.csv@19826356;0.0;0.0;1.08
@20000101_000003_812_accel_adxl375.csv@19876502;0.0;0.0;1.051
@20000101_000003_812_accel_adxl375.csv@19926362;0.0;0.0;1.158
@20000101_000003_812_accel_adxl375.csv@19976480;0.0;0.0;1.148
@20000101_000003_812_accel_adxl375.csv@20076399;0.0;0.0;1.243
@20000101_000003_812_accel_adxl375.csv@20126380;0.0;0.0;1.221
@20000101_000003_812_accel_adxl375.csv@20176520;0.0;0.0;1.012
@20000101_000003_812_accel_adxl375.csv@20226359;0.0;0.0;0.858
@20000101_000003_812_accel_adxl375.csv@20277027;0.0;0.0;1.09
@20000101_000003_812_accel_adxl375.csv@20326345;0.0;0.0;0.948
@20000101_000003_812_accel_adxl375.csv@20376482;0.0;0.0;0.964
@20000101_000003_812_accel_adxl375.csv@20426393;0.0;0.0;0.975
@20000101_000003_812_accel_adxl375.csv@20476502;0.0;0.0;0.879
@20000101_000003_812_accel_adxl375.csv@20526744;0.0;0.0;0.912
@20000101_000003_812_accel_adxl375.csv@20576471;0.0;0.0;1.034
@20000101_000003_812_accel_adxl375.csv@20626794;0.0;0.0;0.865
@20000101_000003_812_accel_adxl375.csv@20676476;0.0;0.0;1.135
@20000101_000003_812_accel_adxl375.csv@20726356;0.0;0.0;1.054
@20000101_000003_812_accel_adxl375.csv@20776536;0.0;0.0;1.107
@20000101_000003_812_accel_adxl375.csv@20826373;0.0;0.0;1.123
@20000101_000003_812_accel_adxl375.csv@20876501;0.0;0.0;0.872
@20000101_000003_812_accel_adxl375.csv@20926854;0.0;0.0;1.053
@20000101_000003_812_accel_adxl375.csv@20976509;0.0;0.0;1.132
@20000101_000003_812_accel_adxl375.csv@21026345;0.0;0.0;0.926
@20000101_000003_812_accel_adxl375.csv@21074601;0.0;0.0;1.006
@20000101_000003_812_accel_adxl375.csv@21136502;0.0;0.0;1.044
@20000101_000003_812_accel_adxl375.csv@21186553;0.0;0.0;0.895
@20000101_000003_812_accel_adxl375.csv@21237233;0.0;0.0;1.001
@20000101_000003_812_accel_adxl375.csv@21286598;0.0;0.0;1.09
@20000101_000003_812_accel_adxl375.csv@21336784;0.0;0.0;0.961
@20000101_000003_812_accel_adxl375.csv@21384640;0.0;0.0;0.979
@20000101_000003_812_accel_adxl375.csv@21436530;0.0;0.0;1.049
@20000101_000003_812_accel_adxl375.csv@21486368;0.0;0.0;1.177
@20000101_000003_812_accel_adxl375.csv@21536635;0.0;0.0;0.841
@20000101_000003_812_accel_adxl375.csv@21586821;0.0;0.0;0.847
@20000101_000003_812_accel_adxl375.csv@21636534;0.0;0.0;0.907
@20000101_000003_812_accel_adxl375.csv@21686343;0.0;0.0;1.046
@20000101_000003_812_accel_adxl375.csv@21737139;0.0;0.0;1.11
@20000101_000003_812_accel_adxl375.csv@21786350;0.0;0.0;0.985
@20000101_000003_812_accel_adxl375.csv@21837056;0.0;0.0;0.946
@20000101_000003_812_accel_adxl375.csv@21886353;0.0;0.0;1.067
@20000101_000003_812_accel_adxl375.csv@21936602;0.0;0.0;1.201
@20000101_000003_812_accel_adxl375.csv@21986374;0.0;0.0;1.174
@20000101_000003_812_accel_adxl375.csv@22036488;0.0;0.0;1.218
@20000101_000003_812_accel_adxl375.csv@22086399;0.0;0.0;1.171
@20000101_000003_812_accel_adxl375.csv@22228530;0.0;0.0;1.067
@20000101_000003_812_accel_adxl375.csv@22276517;0.0;0.0;0.896
@20000101_000003_812_accel_adxl375.csv@22326344;0.0;0.0;1.219
@20000101_000003_812_accel_adxl375.csv@22376520;0.0;0.0;0.938
@20000101_000003_812_accel_adxl375.csv@22426346;0.0;0.0;1.146
@20000101_000003_812_accel_adxl375.csv@22476512;0.0;0.0;0.848
@20000101_000003_812_accel_adxl375.csv@22526345;0.0;0.0;1.205
@20000101_000003_812_accel_adxl375.csv@22574602;0.0;0.0;1.246
@20000101_000003_812_accel_adxl375.csv@22624633;0.0;0.0;0.913
