@20000101_000003_366_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000003_366_accel_adxl375.csv@13636937;0.0;0.0;0.184
@20000101_000003_366_accel_adxl375.csv@13694658;0.0;0.0;0.075
@20000101_000003_366_accel_adxl375.csv@13754671;0.0;0.0;1.609
@20000101_000003_366_accel_adxl375.csv@13815054;0.0;0.0;0.674
@20000101_000003_366_accel_adxl375.csv@13874635;0.0;0.0;1.892
@20000101_000003_366_accel_adxl375.csv@13934660;0.0;0.0;1.198
@20000101_000003_366_accel_adxl375.csv@13994655;0.0;0.0;0.082
@20000101_000003_366_accel_adxl375.csv@14045951;0.0;0.0;1.083
@20000101_000003_366_accel_adxl375.csv@14104765;0.0;0.0;1.901
@20000101_000003_366_accel_adxl375.csv@14164653;0.0;0.0;1.278
@20000101_000003_366_accel_adxl375.csv@14224807;0.0;0.0;1.011
@20000101_000003_366_accel_adxl375.csv@14284781;0.0;0.0;1.218
@20000101_000003_366_accel_adxl375.csv@14344791;0.0;0.0;0.867
@20000101_000003_366_accel_adxl375.csv@14396209;0.0;0.0;0.982
@20000101_000003_366_accel_adxl375.csv@14446004;0.0;0.0;1.284
@20000101_000003_366_accel_adxl375.csv@14504796;0.0;0.0;0.093
@20000101_000003_366_accel_adxl375.csv@14564785;0.0;0.0;0.861
@20000101_000003_366_accel_adxl375.csv@14624771;0.0;0.0;1.637
@20000101_000003_366_accel_adxl375.csv@14676159;0.0;0.0;1.549
@20000101_000003_366_accel_adxl375.csv@14734647;0.0;0.0;0.974
@20000101_000003_366_accel_adxl375.csv@14811409;0.0;0.0;1.974
@20000101_000003_366_accel_adxl375.csv@14864662;0.0;0.0;0.957
@20000101_000003_366_accel_adxl375.csv@14924798;0.0;0.0;0.531
@20000101_000003_366_accel_adxl375.csv@14977104;0.0;0.0;0.613
@20000101_000003_366_accel_adxl375.csv@15034660;0.0;0.0;1.149
@20000101_000003_366_accel_adxl375.csv@15087356;0.0;0.0;1.98
@20000101_000003_366_accel_adxl375.csv@15144809;0.0;0.0;1.923
@20000101_000003_366_accel_adxl375.csv@15204784;0.0;0.0;0.154
@20000101_000003_366_accel_adxl375.csv@15264784;0.0;0.0;0.238
@20000101_000003_366_accel_adxl375.csv@15324797;0.0;0.0;1.203
@20000101_000003_366_accel_adxl375.csv@15384785;0.0;0.0;1.984
@20000101_000003_366_accel_adxl375.csv@15436176;0.0;0.0;0.582
@20000101_000003_366_accel_adxl375.csv@15494639;0.0;0.0;1.304
@20000101_000003_366_accel_adxl375.csv@15554643;0.0;0.0;0.522
@20000101_000003_366_accel_adxl375.csv@15606020;0.0;0.0;0.181
@20000101_000003_366_accel_adxl375.csv@15664797;0.0;0.0;1.751
@20000101_000003_366_accel_adxl375.csv@15724767;0.0;0.0;1.167
@20000101_000003_366_accel_adxl375.csv@15784780;0.0;0.0;0.244
@20000101_000003_366_accel_adxl375.csv@15863833;0.0;0.0;1.326
@20000101_000003_366_accel_adxl375.csv@15916169;0.0;0.0;1.059
@20000101_000003_366_accel_adxl375.csv@15974636;0.0;0.0;1.941
@20000101_000003_366_accel_adxl375.csv@16034645;0.0;0.0;1.321
@20000101_000003_366_accel_adxl375.csv@16094644;0.0;0.0;1.328
@20000101_000003_366_accel_adxl375.csv@16154622;0.0;0.0;1.65
@20000101_000003_366_accel_adxl375.csv@16214663;0.0;0.0;1.545
@20000101_000003_366_accel_adxl375.csv@16274921;0.0;0.0;0.565
@20000101_000003_366_accel_adxl375.csv@16325973;0.0;0.0;0.242
@20000101_000003_366_accel_adxl375.csv@16384796;0.0;0.0;0.719
@20000101_000003_366_accel_adxl375.csv@16437036;0.0;0.0;0.388
@20000101_000003_366_accel_adxl375.csv@16494644;0.0;0.0;0.155
@20000101_000003_366_accel_adxl375.csv@16554625;0.0;0.0;1.581
@20000101_000003_366_accel_adxl375.csv@16614619;0.0;0.0;1.773
@20000101_000003_366_accel_adxl375.csv@16674618;0.0;0.0;1.93
@20000101_000003_366_accel_adxl375.csv@16734642;0.0;0.0;1.858
@20000101_000003_366_accel_adxl375.csv@16794676;0.0;0.0;1.629
@20000101_000003_366_accel_adxl375.csv@16845969;0.0;0.0;0.068
@20000101_000003_366_accel_adxl375.csv@16919065;0.0;0.0;1.353
@20000101_000003_366_accel_adxl375.csv@16974629;0.0;0.0;0.423
@20000101_000003_366_accel_adxl375.csv@17034649;0.0;0.0;1.666
@20000101_000003_366_accel_adxl375.csv@17094643;0.0;0.0;0.01
@20000101_000003_366_accel_adxl375.csv@17154660;0.0;0.0;0.757
@20000101_000003_366_accel_adxl375.csv@17214655;0.0;0.0;1.433
@20000101_000003_366_accel_adxl375.csv@17265963;0.0;0.0;1.261
@20000101_000003_366_accel_adxl375.csv@17324793;0.0;0.0;0.142
@20000101_000003_366_accel_adxl375.csv@17376972;0.0;0.0;1.875
@20000101_000003_366_accel_adxl375.csv@17434644;0.0;0.0;1.052
@20000101_000003_366_accel_adxl375.csv@17494637;0.0;0.0;1.557
@20000101_000003_366_accel_adxl375.csv@17554641;0.0;0.0;0.082
@20000101_000003_366_accel_adxl375.csv@17614662;0.0;0.0;1.822
@20000101_000003_366_accel_adxl375.csv@17674651;0.0;0.0;1.246
@20000101_000003_366_accel_adxl375.csv@17734647;0.0;0.0;0.957
@20000101_000003_366_accel_adxl375.csv@17787313;0.0;0.0;1.694
@20000101_000003_366_accel_adxl375.csv@17844811;0.0;0.0;0.071
@20000101_000003_366_accel_adxl375.csv@17904802;0.0;0.0;0.619
@20000101_000003_366_accel_adxl375.csv@17968069;0.0;0.0;1.832
@20000101_000003_366_accel_adxl375.csv@18016148;0.0;0.0;0.535
@20000101_000003_366_accel_adxl375.csv@18074661;0.0;0.0;1.753
@20000101_000003_366_accel_adxl375.csv@18134692;0.0;0.0;0.187
