@20000101_000004_645_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000004_645_accel_adxl375.csv@22190792;0.0;0.0;1.109
@20000101_000004_645_accel_adxl375.csv@22242196;0.0;0.0;1.03
@20000101_000004_645_accel_adxl375.csv@22292011;0.0;0.0;1.042
@20000101_000004_645_accel_adxl375.csv@22350875;0.0;0.0;0.959
@20000101_000004_645_accel_adxl375.csv@22410803;0.0;0.0;0.926
@20000101_000004_645_accel_adxl375.csv@22462171;0.0;0.0;0.845
@20000101_000004_645_accel_adxl375.csv@22520660;0.0;0.0;0.851
@20000101_000004_645_accel_adxl375.csv@22580662;0.0;0.0;1.121
@20000101_000004_645_accel_adxl375.csv@22632403;0.0;0.0;0.955
@20000101_000004_645_accel_adxl375.csv@22690789;0.0;0.0;1.119
@20000101_000004_645_accel_adxl375.csv@22794589;0.0;0.0;0.911
@20000101_000004_645_accel_adxl375.csv@22850681;0.0;0.0;1.062
@20000101_000004_645_accel_adxl375.csv@22902103;0.0;0.0;1.171
@20000101_000004_645_accel_adxl375.csv@22951935;0.0;0.0;1.014
@20000101_000004_645_accel_adxl375.csv@23010822;0.0;0.0;0.844
@20000101_000004_645_accel_adxl375.csv@23070814;0.0;0.0;1.044
@20000101_000004_645_accel_adxl375.csv@23122094;0.0;0.0;0.934
@20000101_000004_645_accel_adxl375.csv@23180805;0.0;0.0;0.989
@20000101_000004_645_accel_adxl375.csv@23231940;0.0;0.0;0.968
@20000101_000004_645_accel_adxl375.csv@23290780;0.0;0.0;1.122
@20000101_000004_645_accel_adxl375.csv@23341948;0.0;0.0;1.058
@20000101_000004_645_accel_adxl375.csv@23400626;0.0;0.0;1.182
@20000101_000004_645_accel_adxl375.csv@23460638;0.0;0.0;0.892
@20000101_000004_645_accel_adxl375.csv@23520655;0.0;0.0;1.189
@20000101_000004_645_accel_adxl375.csv@23572033;0.0;0.0;1.006
@20000101_000004_645_accel_adxl375.csv@23630776;0.0;0.0;1.129
@20000101_000004_645_accel_adxl375.csv@23690791;0.0;0.0;0.932
@20000101_000004_645_accel_adxl375.csv@23750794;0.0;0.0;0.887
@20000101_000004_645_accel_adxl375.csv@23845863;0.0;0.0;0.883
@20000101_000004_645_accel_adxl375.csv@23891978;0.0;0.0;0.968
@20000101_000004_645_accel_adxl375.csv@23950790;0.0;0.0;1.005
@20000101_000004_645_accel_adxl375.csv@24010832;0.0;0.0;1.158
@20000101_000004_645_accel_adxl375.csv@24062085;0.0;0.0;1.244
@20000101_000004_645_accel_adxl375.csv@24120656;0.0;0.0;0.988
@20000101_000004_645_accel_adxl375.csv@24171848;0.0;0.0;0.882
@20000101_000004_645_accel_adxl375.csv@24230797;0.0;0.0;1.039
@20000101_000004_645_accel_adxl375.csv@24290834;0.0;0.0;1.031
