@20000101_000004_169_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000004_169_accel_adxl375.csv@15928291;0.0;0.0;0.35
@20000101_000004_169_accel_adxl375.csv@15977653;0.0;0.0;0.629
@20000101_000004_169_accel_adxl375.csv@16027483;0.0;0.0;1.045
@20000101_000004_169_accel_adxl375.csv@16077659;0.0;0.0;0.935
@20000101_000004_169_accel_adxl375.csv@16127519;0.0;0.0;1.288
@20000101_000004_169_accel_adxl375.csv@16177660;0.0;0.0;1.389
@20000101_000004_169_accel_adxl375.csv@16227526;0.0;0.0;0.415
@20000101_000004_169_accel_adxl375.csv@16277653;0.0;0.0;0.446
@20000101_000004_169_accel_adxl375.csv@16327513;0.0;0.0;0.035
@20000101_000004_169_accel_adxl375.csv@16377636;0.0;0.0;1.975
@20000101_000004_169_accel_adxl375.csv@16427509;0.0;0.0;1.387
@20000101_000004_169_accel_adxl375.csv@16477641;0.0;0.0;1.77
@20000101_000004_169_accel_adxl375.csv@16535303;0.0;0.0;0.601
@20000101_000004_169_accel_adxl375.csv@16587499;0.0;0.0;0.693
@20000101_000004_169_accel_adxl375.csv@16637655;0.0;0.0;0.249
@20000101_000004_169_accel_adxl375.csv@16687544;0.0;0.0;0.042
@20000101_000004_169_accel_adxl375.csv@16737748;0.0;0.0;1.057
@20000101_000004_169_accel_adxl375.csv@16787494;0.0;0.0;1.885
@20000101_000004_169_accel_adxl375.csv@16837637;0.0;0.0;0.765
@20000101_000004_169_accel_adxl375.csv@16887488;0.0;0.0;0.984
@20000101_000004_169_accel_adxl375.csv@16937648;0.0;0.0;0.666
@20000101_000004_169_accel_adxl375.csv@16987490;0.0;0.0;1.791
@20000101_000004_169_accel_adxl375.csv@17037650;0.0;0.0;1.261
@20000101_000004_169_accel_adxl375.csv@17087488;0.0;0.0;0.321
@20000101_000004_169_accel_adxl375.csv@17137620;0.0;0.0;1.22
@20000101_000004_169_accel_adxl375.csv@17187479;0.0;0.0;1.111
@20000101_000004_169_accel_adxl375.csv@17237651;0.0;0.0;0.245
@20000101_000004_169_accel_adxl375.csv@17287507;0.0;0.0;0.266
@20000101_000004_169_accel_adxl375.csv@17337637;0.0;0.0;0.942
@20000101_000004_169_accel_adxl375.csv@17387502;0.0;0.0;1.524
@20000101_000004_169_accel_adxl375.csv@17437647;0.0;0.0;1.646
@20000101_000004_169_accel_adxl375.csv@17487500;0.0;0.0;0.705
@20000101_000004_169_accel_adxl375.csv@17587945;0.0;0.0;1.044
@20000101_000004_169_accel_adxl375.csv@17637636;0.0;0.0;1.256
@20000101_000004_169_accel_adxl375.csv@17687477;0.0;0.0;1.564
@20000101_000004_169_accel_adxl375.csv@17737660;0.0;0.0;1.625
@20000101_000004_169_accel_adxl375.csv@17787507;0.0;0.0;0.635
@20000101_000004_169_accel_adxl375.csv@17837639;0.0;0.0;0.451
@20000101_000004_169_accel_adxl375.csv@17887501;0.0;0.0;0.45
@20000101_000004_169_accel_adxl375.csv@17937653;0.0;0.0;0.698
@20000101_000004_169_accel_adxl375.csv@17987502;0.0;0.0;0.983
@20000101_000004_169_accel_adxl375.csv@18037664;0.0;0.0;0.796
@20000101_000004_169_accel_adxl375.csv@18087482;0.0;0.0;0.958
@20000101_000004_169_accel_adxl375.csv@18137627;0.0;0.0;0.387
@20000101_000004_169_accel_adxl375.csv@18187510;0.0;0.0;0.947
@20000101_000004_169_accel_adxl375.csv@18237646;0.0;0.0;0.733
@20000101_000004_169_accel_adxl375.csv@18287521;0.0;0.0;0.96
@20000101_000004_169_accel_adxl375.csv@18337691;0.0;0.0;1.655
@20000101_000004_169_accel_adxl375.csv@18387496;0.0;0.0;0.248
@20000101_000004_169_accel_adxl375.csv@18437647;0.0;0.0;0.004
@20000101_000004_169_accel_adxl375.csv@18487492;0.0;0.0;0.995
@20000101_000004_169_accel_adxl375.csv@18537631;0.0;0.0;0.545
@20000101_000004_169_accel_adxl375.csv@18638409;0.0;0.0;0.471
@20000101_000004_169_accel_adxl375.csv@18687514;0.0;0.0;0.509
@20000101_000004_169_accel_adxl375.csv@18737647;0.0;0.0;0.083
@20000101_000004_169_accel_adxl375.csv@18787536;0.0;0.0;0.564
@20000101_000004_169_accel_adxl375.csv@18837658;0.0;0.0;0.941
@20000101_000004_169_accel_adxl375.csv@18887502;0.0;0.0;1.51
@20000101_000004_169_accel_adxl375.csv@18937577;0.0;0.0;1.422
@20000101_000004_169_accel_adxl375.csv@18987530;0.0;0.0;1.922
@20000101_000004_169_accel_adxl375.csv@19037653;0.0;0.0;1.59
@20000101_000004_169_accel_adxl375.csv@19087476;0.0;0.0;1.701
@20000101_000004_169_accel_adxl375.csv@19137629;0.0;0.0;0.322
@20000101_000004_169_accel_adxl375.csv@19187505;0.0;0.0;1.14
@20000101_000004_169_accel_adxl375.csv@19237635;0.0;0.0;0.866
@20000101_000004_169_accel_adxl375.csv@19287521;0.0;0.0;1.619
@20000101_000004_169_accel_adxl375.csv@19337625;0.0;0.0;1.646
@20000101_000004_169_accel_adxl375.csv@19387510;0.0;0.0;1.072
@20000101_000004_169_accel_adxl375.csv@19437655;0.0;0.0;0.947
@20000101_000004_169_accel_adxl375.csv@19487501;0.0;0.0;1.055
@20000101_000004_169_accel_adxl375.csv@19537631;0.0;0.0;0.703
@20000101_000004_169_accel_adxl375.csv@19587500;0.0;0.0;0.863
@20000101_000004_169_accel_adxl375.csv@19637672;0.0;0.0;1.869
@20000101_000004_169_accel_adxl375.csv@19698473;0.0;0.0;1.053
@20000101_000004_169_accel_adxl375.csv@19747520;0.0;0.0;1.42
@20000101_000004_169_accel_adxl375.csv@19797664;0.0;0.0;1.06
@20000101_000004_169_accel_adxl375.csv@19847493;0.0;0.0;1.819
@20000101_000004_169_accel_adxl375.csv@19897641;0.0;0.0;1.992
@20000101_000004_169_accel_adxl375.csv@19947520;0.0;0.0;1.985
@20000101_000004_169_accel_adxl375.csv@19997653;0.0;0.0;1.577
@20000101_000004_169_accel_adxl375.csv@20047509;0.0;0.0;1.66
@20000101_000004_169_accel_adxl375.csv@20097636;0.0;0.0;1.602
@20000101_000004_169_accel_adxl375.csv@20147515;0.0;0.0;0.002
@20000101_000004_169_accel_adxl375.csv@20197638;0.0;0.0;1.551
@20000101_000004_169_accel_adxl375.csv@20247513;0.0;0.0;0.744
@20000101_000004_169_accel_adxl375.csv@20297675;0.0;0.0;0.294
@20000101_000004_169_accel_adxl375.csv@20347512;0.0;0.0;1.404
@20000101_000004_169_accel_adxl375.csv@20397637;0.0;0.0;0.089
@20000101_000004_169_accel_adxl375.csv@20447493;0.0;0.0;1.414
@20000101_000004_169_accel_adxl375.csv@20497657;0.0;0.0;0.7
@20000101_000004_169_accel_adxl375.csv@20547501;0.0;0.0;1.018
@20000101_000004_169_accel_adxl375.csv@20597684;0.0;0.0;1.619
@20000101_000004_169_accel_adxl375.csv@20647492;0.0;0.0;1.861
@20000101_000004_169_accel_adxl375.csv@20742622;0.0;0.0;1.494
@20000101_000004_169_accel_adxl375.csv@20794595;0.0;0.0;0.895
@20000101_000004_169_accel_adxl375.csv@20844610;0.0;0.0;1.195
@20000101_000004_169_accel_adxl375.csv@20888794;0.0;0.0;1.87
@20000101_000004_169_accel_adxl375.csv@20944628;0.0;0.0;1.903
@20000101_000004_169_accel_adxl375.csv@20989682;0.0;0.0;1.566
@20000101_000004_169_accel_adxl375.csv@21044608;0.0;0.0;0.267
@20000101_000004_169_accel_adxl375.csv@21094622;0.0;0.0;0.867
@20000101_000004_169_accel_adxl375.csv@21144608;0.0;0.0;1.634
@20000101_000004_169_accel_adxl375.csv@21188402;0.0;0.0;0.998
@20000101_000004_169_accel_adxl375.csv@21237649;0.0;0.0;1.72
@20000101_000004_169_accel_adxl375.csv@21287502;0.0;0.0;1.959
@20000101_000004_169_accel_adxl375.csv@21337640;0.0;0.0;0.177
@20000101_000004_169_accel_adxl375.csv@21387469;0.0;0.0;0.98
@20000101_000004_169_accel_adxl375.csv@21437634;0.0;0.0;0.675
@20000101_000004_169_accel_adxl375.csv@21487513;0.0;0.0;1.51
@20000101_000004_169_accel_adxl375.csv@21537645;0.0;0.0;0.594
@20000101_000004_169_accel_adxl375.csv@21587488;0.0;0.0;0.134
@20000101_000004_169_accel_adxl375.csv@21637663;0.0;0.0;0.552
@20000101_000004_169_accel_adxl375.csv@21687517;0.0;0.0;0.486
@20000101_000004_169_accel_adxl375.csv@21737656;0.0;0.0;0.128
@20000101_000004_169_accel_adxl375.csv@21799528;0.0;0.0;0.475
